customer_id,first_name,customer_segment,district_location,join_date
15062,Siddiq Naim Sheikh,Regular,Dhaka,2022-03-24
34349,Sujon Mizan Khondokar,Premium,Dhaka,2020-08-15
4869,Mitu Khatun,Regular,Chittagong,2020-10-28
20668,Suman Hossain Yeasmin,Regular,Dhaka,2020-11-19
30980,Khadija Enam Bibi,Regular,Dhaka,2020-09-27
20520,Liza Bepari,New,Dhaka,2020-05-17
24973,Md. Saha Ferdous,Regular,Dhaka,2020-09-13
49267,Shuvo Biswas,New,Dhaka,2020-01-05
7995,Gulzar Karim,Regular,Chittagong,2020-01-04
19211,Deborah Verma,Regular,UK,2021-10-31
21873,Ripon Majumder,Premium,Dhaka,2020-06-26
34876,Margaret Menon,New,Dhaka,2020-06-23
3251,Yasir Barman,Corporate,Dhaka,2020-01-15
9327,Sultana Nahar,Regular,Dhaka,2020-01-01
30190,Lamia Bhowmik,Regular,Chittagong,2020-05-11
18916,Biplob Ali Barman,Regular,Chittagong,2020-11-27
7135,Abdul Kader,Premium,Dhaka,2022-06-07
9414,Parvin Rashid Biswas,Regular,Dhaka,2020-02-10
4019,Toma Reza,Regular,Dhaka,2021-04-10
5043,Sumaiya Chatterjee,Regular,Dhaka,2021-04-30
14936,Sahana Mondal Ghosh,Regular,Chittagong,2021-02-13
42107,Asma Begum,Regular,UK,2020-07-24
39763,Mokles Kazi Nahar,New,Dhaka,2020-04-16
26768,Gaffar Kabir,Regular,Dhaka,2020-02-10
46278,Asif Mithu Basak,Regular,Dhaka,2020-02-21
2793,Yunus Nasir,Premium,Chittagong,2021-05-18
18346,Sabina Debnath,Regular,Chittagong,2020-01-29
30129,Enam Siddiq Yeasmin,Premium,Dhaka,2022-02-22
17214,Nasir Kazi Uddin,Corporate,Dhaka,2020-10-19
26800,Rafiq Bibi,Regular,Sylhet,2021-08-21
25291,Afroza Begum,Regular,Chittagong,2020-01-08
33418,Pintu Opu Haque,Regular,Dhaka,2020-08-19
12461,Anwara Barman Mondal,Regular,Rangpur,2021-03-09
10032,Nurjahan Bhowmik,Regular,Dhaka,2020-04-30
812,Yousuf Mahmud,Premium,Dhaka,2020-11-04
23361,Tisha Rashid,Regular,Chittagong,2021-08-19
30345,Chowdhury Ghosh,Regular,Sylhet,2020-09-30
38203,Mahfuza Khorshed Mollah,Premium,Dhaka,2020-07-12
24765,William Singh,Regular,UK,2020-07-05
19658,Ayesha Gazi,Regular,Dhaka,2020-10-19
34390,Rahela Mondal,Regular,Dhaka,2021-05-24
3829,Babar Halim,Regular,Chittagong,2021-01-30
27793,Sumana Nazia,Regular,Dhaka,2020-05-22
38796,Nazrul Mia,Corporate,Germany,2020-12-26
33671,Monir Fahim Ghosh,Regular,Dhaka,2020-08-07
40268,Dulal Karim,New,Rajshahi,2020-08-10
10256,Monira Joy Sikder,Regular,Dhaka,2021-03-07
22495,Sanju Rakib Hasan,New,Chittagong,2022-03-29
27003,Zeeshan Miah,New,Sylhet,2020-10-20
6373,Vikram Mahmud,Regular,Sylhet,2022-06-18
19965,Iqbal Mia,Regular,Dhaka,2020-10-09
19762,Naim Alam,New,Dhaka,2020-05-06
26672,Bibi Kulsum,Regular,Chittagong,2021-11-11
46990,Simran Guha,New,Dhaka,2020-05-19
46158,Nancy Miller,Premium,Chittagong,2020-10-16
9843,Asif Sen,New,Dhaka,2020-02-05
3823,Jakir Paul,Regular,Dhaka,2020-03-30
42143,Sanju Sarkar Bhuiyan,New,Dhaka,2023-01-06
19102,Sakib Mollah Basak,New,Dhaka,2021-11-12
33333,Karimul Majumdar,Regular,Chittagong,2020-09-28
49068,Sharmin Sarkar,Regular,Dhaka,2021-10-29
17656,William King,Regular,Singapore,2022-02-03
42542,Tariq Sanju Chakraborty,Premium,Dhaka,2020-07-18
26238,Toma Begum,New,Dhaka,2021-09-14
12546,Rehana Parvin Sultana,Corporate,Dhaka,2020-04-03
20203,Sharmin Patwary,Premium,Chittagong,2020-01-19
14387,Asif Bhowmik,Premium,Dhaka,2021-12-24
42482,Barun Reza,Regular,Dhaka,2021-01-30
44465,Nisha Mia,New,Dhaka,2022-06-17
14664,Palash Chakraborty Haider,Regular,Rajshahi,2020-06-15
19655,Tahmina Sarkar,New,Dhaka,2023-07-08
4933,Mim Mazumdar,Premium,Chittagong,2020-04-30
33577,Tanjina Khatun,Premium,Dhaka,2020-05-10
7358,Md. Midul Hasan Mehedi,Premium,Sylhet,2023-12-30
13669,Arifa Barman,New,Dhaka,2020-05-27
34997,Wahab Roy Chowdhury,Regular,Dhaka,2020-02-17
45556,Jahid Bibi Bhowmik,Corporate,Dhaka,2020-01-09
25242,Suraiya Paul,New,Dhaka,2020-03-13
32003,Asif Roy,Regular,Dhaka,2022-01-26
14373,Sanjay Brown,Regular,France,2020-10-06
48438,Md. Chowdhury Das,Regular,Dhaka,2020-02-10
40399,Kabir Bhuiyan,Regular,Dhaka,2020-09-16
11816,Khorshed Sadek Talukder,New,Sylhet,2022-03-11
4243,Naima Nazia,Regular,Rajshahi,2022-02-08
49694,Sunetra Dey,Premium,Dhaka,2020-04-16
41719,Pintu Ali,Corporate,Dhaka,2021-01-11
24605,Brandon Sharma,Regular,UK,2020-07-22
44588,Owais Shah,Regular,Dhaka,2021-07-23
9457,Helen Gonzalez,Premium,UAE,2020-12-28
22806,Dorothy Gonzalez,New,Canada,2020-08-01
10093,Benjamin Rodriguez,Regular,USA,2020-09-08
48623,Dina Alam,Regular,Dhaka,2021-11-03
17336,Sabiha Jahan Rashid,New,Dhaka,2020-01-10
42449,Enam Jamal Barman,Regular,Dhaka,2020-07-04
44596,Abu Chakraborty Chowdhury,Regular,Dhaka,2022-01-30
36478,Shahid Ghosh,New,UK,2020-01-26
41436,Sarah King,Regular,Chittagong,2020-05-16
32673,Jacob Brown,Regular,Dhaka,2022-02-19
34450,Faruk Mondal Ganguly,Corporate,Dhaka,2022-06-19
25727,Pintu Arif Gazi,Regular,UAE,2022-05-16
49011,Mosharaf Uddin,Regular,Dhaka,2020-07-31
22219,Momtaz Mosharaf Basak,Regular,Sylhet,2020-01-20
7318,Md. Alif,Premium,Dhaka,2020-02-13
2030,Jahidul Haque,New,Dhaka,2020-10-28
42403,Sanjida Chowdhury,Regular,Rangpur,2020-01-25
8629,Kohinoor Barek Chakraborty,Regular,Dhaka,2020-10-23
41348,Jannat Uddin,Premium,Dhaka,2020-05-03
7608,Tunmun Chakrabarty,Regular,Dhaka,2020-05-11
18845,Nasir Uddin Saha,Regular,Dhaka,2020-01-01
37881,Edward Desai,Regular,USA,2021-06-01
30363,Jennifer Lewis,New,Dhaka,2020-08-01
28684,Ramesh Clark,Regular,Chittagong,2020-01-04
8111,Shahriar Nabi,Regular,Dhaka,2021-09-22
40761,Sultana Chatterjee,New,Chittagong,2020-01-07
7206,Sadiya,Premium,Chittagong,2020-05-18
38315,Rehana Nasir Chatterjee,New,Dhaka,2020-01-30
17129,Opu Karim,Corporate,Dhaka,2022-04-29
46183,Hossain Nasir,Regular,Germany,2020-01-04
40496,Ritu Sheikh,New,Dhaka,2021-06-16
14038,Razia Das,Regular,Dhaka,2022-02-19
42883,Bilquis Nahar Khondokar,New,Chittagong,2022-12-30
40887,Khadija Khatun Debnath,Regular,Dhaka,2020-07-06
30564,Parvin Akter Kazi,Premium,Dhaka,2020-07-16
22105,Hasina Rifat Bhuiyan,Regular,Chittagong,2021-10-19
30379,Badol Mia,Regular,Dhaka,2021-11-15
28140,Hasan Mohammed Mia,New,Chittagong,2021-11-08
7723,Sumaiya Khatun,Regular,Khulna,2022-10-15
40764,Sanju Banerjee,New,Dhaka,2021-11-17
15187,Nargis Selim Mollah,Regular,Chittagong,2021-05-04
43381,Elizabeth Joshi,Regular,Dhaka,2022-11-02
47854,Akash Ahmed,Regular,Sylhet,2020-03-20
44061,Sahana Yeasmin,Regular,Dhaka,2021-07-25
5458,Chowdhury Bhattacharjee,Regular,Chittagong,2020-01-21
8238,Vikas Sen,Regular,Chittagong,2020-08-19
24264,Joshua Joshi,Premium,Germany,2022-07-13
34526,Mohammed Nahar,Regular,Dhaka,2020-03-22
18973,Taslima Khan,New,Rangpur,2021-06-04
127,Nusrat Jahan,Regular,Dhaka,2020-07-09
34560,Arifa Zahir Haque,Regular,Dhaka,2020-10-19
42731,Jony Rahman Banerjee,Regular,Sylhet,2020-10-21
17083,Jesmin Ferdous,New,Dhaka,2020-04-23
381,Md. Golam Saklayen Anas,Regular,Chittagong,2022-12-02
47229,Maria King,Regular,Chittagong,2020-03-09
28186,Gulzar Mondal,New,UAE,2021-09-24
33853,Noyon Akash Ahmed,Regular,Singapore,2020-01-03
42440,Nazia Sarker,Regular,Dhaka,2021-01-15
5810,Marzina Sultana,New,Dhaka,2021-01-28
29969,Dilu Sarker,New,Dhaka,2020-07-17
13497,Rubel Alam,Regular,Dhaka,2020-01-06
3344,Harun Biswas,New,Dhaka,2020-06-22
46329,Shaon Yeasmin,Corporate,Chittagong,2020-04-02
13981,Runa Yeasmin Das,New,Dhaka,2020-08-24
24636,Dilruba Mithu Chowdhury,Regular,Sylhet,2021-04-09
43169,Palash Alam,Regular,Dhaka,2022-09-15
1272,Rifa Adhikari,Regular,Dhaka,2021-04-14
30284,Sagor Noyon Mondal,Regular,Dhaka,2020-02-13
2197,Ashraful Majumder,New,Dhaka,2020-05-28
21738,Babul Mridha Dutta,New,Sylhet,2023-04-16
9209,Aleya Rahman Biswas,Regular,Chittagong,2021-09-01
34408,Kimberly Shah,New,Chittagong,2021-08-27
33202,Suman Bhowmik,Regular,Chittagong,2020-02-08
19162,Mary Hernandez,Regular,France,2020-11-15
45698,Timothy Pillai,Regular,USA,2020-03-27
413,Arpo Chakraborti,Regular,Dhaka,2020-09-06
38986,Timothy Nair,Corporate,Chittagong,2021-02-04
44231,Mizan Roy,Regular,Dhaka,2022-04-23
17696,Raju Debnath Yeasmin,Regular,Dhaka,2020-06-28
30905,Maksuda Akhter,Premium,Dhaka,2020-07-26
14199,Zia Kazi Das,Regular,Chittagong,2020-01-09
40705,Omar Majumder,Regular,Dhaka,2020-12-04
2057,Nahida Haque,New,Dhaka,2021-05-20
36246,Mokles Shaon Talukder,New,Chittagong,2023-06-06
24797,Mitu Bhuiyan Mondal,Regular,Dhaka,2021-09-06
1239,Chowdhury Sarker,Premium,Chittagong,2020-09-03
35033,Raisa Nazia,Premium,Dhaka,2020-09-27
16465,Mokles Akhter,Premium,Khulna,2020-09-19
32964,Khaleda Alam,New,Dhaka,2020-12-14
40830,Shiblu Gazi,Regular,Sylhet,2020-04-24
34578,Rifa Majumdar,New,Dhaka,2020-05-28
47226,Ripon Ripon Das,New,Chittagong,2020-09-26
13539,Joy Biplob Chowdhury,Premium,Chittagong,2020-02-28
3913,Owais Zaman,Premium,Sylhet,2020-08-20
48591,Mosharaf Saha,Regular,Dhaka,2020-01-03
37970,Mamun Banerjee,Regular,Dhaka,2020-06-13
31056,Jony Bhowmik,Regular,Dhaka,2020-02-21
37951,Runa Rani,New,Dhaka,2020-04-26
28313,Rehana Parvin Sultana,New,Chittagong,2021-06-20
20230,Shimul Bibi Mollah,Regular,Chittagong,2021-07-08
159,Farbej,Regular,Chittagong,2020-02-28
7340,Md. Sabbir Hossain,Corporate,Dhaka,2020-02-23
7269,Meher Hossain,Premium,Chittagong,2022-09-23
24756,Rahul Joshi,Regular,Canada,2021-06-20
1669,Mehedi Firoz,New,Chittagong,2021-08-18
9288,Sajid Bhowmik,Regular,Dhaka,2020-03-02
39263,Dennis Malhotra,Regular,Dhaka,2021-03-05
32230,Helal Jamil,Corporate,Singapore,2021-12-05
24328,Jamal Ferdous,Premium,Dhaka,2021-03-09
19149,Sadia Mollah,Regular,Dhaka,2021-02-13
19895,Khorshed Patwary,Regular,Dhaka,2020-01-17
42949,Rafiq Ferdous,Regular,Khulna,2020-05-31
45764,Zakia Sheikh,Regular,Dhaka,2021-02-11
442,Md. Alamin Mondol,Premium,Rangpur,2022-03-12
7820,Simran Sarker,Regular,Dhaka,2021-02-03
2699,Farhana Sultana,Regular,Chittagong,2020-08-29
22629,Manoj Young,Regular,France,2022-01-31
14118,Raju Debnath Biswas,Corporate,Dhaka,2021-07-01
47164,Jamal Gazi,Premium,UK,2020-01-09
1171,Aklima Guha,Regular,Dhaka,2022-01-19
34167,Hasan Monir Begum,New,Dhaka,2021-03-18
28799,Joy Joy Haque,Regular,Dhaka,2021-08-09
41226,Abdul Patwary,Regular,Dhaka,2022-03-16
43382,Mintu Ganguly Miah,Premium,Dhaka,2020-10-31
25562,Sadek Mintu Dutta,Regular,Dhaka,2020-05-15
44111,Al Biplob Mollah,Regular,Dhaka,2020-03-31
48750,Noyon Momin Sarkar,New,Dhaka,2022-05-06
47032,Safwan Azad,Regular,Dhaka,2020-04-20
10966,Aleya Khatun Rashid,New,Chittagong,2021-09-09
31124,Abdul Biswas,Regular,Dhaka,2021-05-22
42343,Vikram Sarker,Regular,Chittagong,2022-02-03
29968,Helen Martin,Regular,Dhaka,2021-01-01
31949,Suraiya Patwary,Regular,Dhaka,2020-02-04
28720,Sabina Khan,Regular,Dhaka,2020-07-29
15909,Dennis White,Regular,Canada,2021-02-07
13253,Sultana Biplob Gazi,Regular,Dhaka,2021-08-17
36224,Salma Ganguly,New,Dhaka,2021-11-19
31420,Meher Das,Regular,UK,2020-06-16
11567,Sakib Zahir Sultana,Corporate,Dhaka,2020-01-09
28876,Enam Islam Rahman,New,Dhaka,2020-12-07
22084,Raju Yeasmin Bhuiyan,Regular,Dhaka,2020-07-15
21466,Arif Babul Basak,New,Dhaka,2020-09-30
37369,Dilruba Ferdous,Regular,France,2021-07-23
38540,Nusrat Jarin,New,Chittagong,2020-01-10
22859,Angela Miller,New,UAE,2021-04-26
38277,Jakir Adhikari,Regular,Dhaka,2021-04-09
15212,Kamal Selim Khondokar,Regular,Dhaka,2021-12-21
11582,Kevin Reddy,Regular,Germany,2020-12-19
25431,Anisa Mondal,Regular,Singapore,2020-01-06
24247,Zia Chakraborty,Regular,Chittagong,2020-01-09
29903,Sadiq Rafiq,Regular,Dhaka,2020-11-30
11012,Ramesh Young,New,UAE,2020-10-26
6444,Tariq Nabi,New,Dhaka,2022-03-15
7062,Dilu Firoz,Regular,Dhaka,2020-02-11
34361,Rony Jamal Roy,New,UAE,2020-03-27
28951,Md. Khan Hasan,New,Canada,2020-06-16
34328,Hridoy Parvin Bhowmik,New,Dhaka,2020-09-26
22187,Linda Moore,Regular,India,2021-11-29
218,Sajjad Hossain limon,Regular,Dhaka,2020-08-30
8978,Cynthia Hernandez,Regular,Australia,2020-10-14
20141,Farhana Yeasmin,Regular,Dhaka,2020-02-01
24729,Sarah Acharya,Regular,UAE,2020-02-22
13794,Shahid Ganguly,Premium,Dhaka,2023-03-12
29489,Raju Dutta,Regular,UK,2020-03-04
23207,Joy Majumder,Regular,Dhaka,2020-10-23
47290,Shuvo Uddin,Premium,Chittagong,2021-03-24
37627,Sentu Nahar Majumder,Regular,Singapore,2020-11-07
8483,Ilyas Kamal,New,Dhaka,2021-06-30
4924,Wali Siddique,Corporate,Dhaka,2020-04-19
21709,Gary Nair,Regular,Singapore,2020-02-06
11483,Aleya Sultana,Regular,Dhaka,2021-07-06
850,Rahela Dutta,Regular,Chittagong,2021-09-10
49662,Dilruba Islam,Regular,Chittagong,2020-03-17
49301,Rehana Rashid,Regular,India,2020-03-27
28225,Shirley Lee,New,Dhaka,2021-11-12
49949,Susan Joshi,Regular,Dhaka,2021-06-05
7798,Morshed Bhattacharjee,Premium,Dhaka,2020-01-24
2412,Iqbal Firoz,Premium,Chittagong,2021-04-20
369,Md. Ariful Islam,Regular,Sylhet,2022-03-08
40889,Tazul Shams,Regular,Dhaka,2021-03-03
41742,Juleka Dey,Regular,Dhaka,2021-05-24
39342,Masud Islam Uddin,Regular,Dhaka,2023-12-05
30238,Debra Baker,New,Sylhet,2020-02-09
48945,Afroza Gazi Rani,Premium,Dhaka,2022-08-23
31956,Nadira Adhikari,Regular,Dhaka,2020-08-22
581,Vinod Bhattacharjee,Regular,Chittagong,2021-03-02
12424,Sajid Hasan,Corporate,Dhaka,2023-06-14
28107,Shamima Barman,Regular,Dhaka,2020-01-30
27350,Dalia Das,Regular,Dhaka,2021-07-29
28746,Sheikh Bepari,Regular,Dhaka,2022-08-29
43903,Farida Mia,New,Dhaka,2021-11-20
15645,Raju Khondokar Miah,Regular,Chittagong,2021-04-12
4744,Qurash Hassan,Regular,Chittagong,2020-08-01
22957,Sanju Sikder Mondal,New,Dhaka,2020-11-19
6892,Iftekhar Jamil,Regular,Dhaka,2021-07-20
45216,Mahbub Patwary Chakraborty,Regular,Dhaka,2020-06-29
45551,Mousumi Siddiq Hossain,Regular,Sylhet,2020-03-06
30867,Suman Parvin,Premium,Dhaka,2020-06-12
21786,Kazi Mia,Premium,Dhaka,2020-07-28
11887,Deborah Gonzalez,Regular,France,2020-10-06
8001,Tasmia Sen,Regular,Dhaka,2020-06-01
4021,Samira Dutta,Regular,Dhaka,2020-08-17
37091,Sanji Begum,Regular,USA,2022-02-02
31791,Mousumi Sajid Hossain,New,Dhaka,2020-08-01
2833,Gafur Chatterjee,Regular,Chittagong,2021-12-18
45661,Sohel Uddin Bhowmik,New,UK,2021-10-26
36147,Monira Paul,Premium,Canada,2020-04-08
43991,Rehana Mohammed Das,Regular,Dhaka,2020-05-31
35493,Joya Paul,Premium,France,2020-06-03
22333,Lamia Basak Patwary,Regular,Dhaka,2021-03-04
6795,Saiful Roychoudhury,New,Dhaka,2021-04-28
25016,Anthony Menon,Regular,Canada,2021-05-21
21968,Nasir Sultana,New,Dhaka,2021-05-30
3816,Marina Shah,New,Dhaka,2022-12-13
30549,Arif Sen,Regular,Chittagong,2020-04-01
43196,Shakil Miah,New,Dhaka,2022-02-08
27307,Esrak Tareq,Regular,Dhaka,2020-11-14
13592,Shamima Chakraborty Hossain,Regular,Sylhet,2020-02-19
35007,Monira Sikder,Regular,Dhaka,2020-08-30
33660,Anupama Sultana,Regular,Dhaka,2020-01-29
8346,Hossain Bhattacharjee,Regular,Sylhet,2020-03-31
7955,Shabnam Dutta,Regular,Chittagong,2021-06-30
45613,Keya Nahar,Regular,Chittagong,2021-03-06
46223,Kenneth Thomas,New,Chittagong,2020-09-02
20007,Fatema Sheikh Bhuiyan,Regular,Dhaka,2020-12-12
20449,Jesmin Mintu Mridha,Regular,Dhaka,2021-02-08
17784,Jahanara Majumder,New,Dhaka,2020-07-16
21242,Jony Hossain,Regular,Dhaka,2020-01-29
28123,Sajid Hasan Saha,Regular,Khulna,2020-08-29
28612,Rafiq Bibi Akter,Regular,Dhaka,2020-05-13
21440,Opu Mia,Regular,Sylhet,2022-05-18
21295,Betty Taylor,New,Australia,2020-12-27
17274,Aziz Rahman Majumder,New,Dhaka,2020-05-09
47374,Dina Ferdous,Regular,Dhaka,2020-02-13
2741,Jannat Mazumdar,New,Sylhet,2020-08-17
2264,Jamal Roy Chowdhury,Regular,Khulna,2021-02-20
44522,Momtaz Dewan,New,Dhaka,2021-12-25
46881,Sahana Mondal Ghosh,Regular,Chittagong,2021-11-16
39882,Sabiha Parvin Saha,Regular,Dhaka,2020-07-20
49360,Rehana Begum,Corporate,Dhaka,2021-12-19
26904,Mehedi Halim,Regular,Dhaka,2020-03-14
35323,Neha Garcia,Regular,Khulna,2020-04-05
42502,Obaid Islam,Regular,Sylhet,2020-03-03
8976,Sharmin Jamal Talukder,Regular,Dhaka,2020-03-16
42732,Mohammed Yeasmin Debnath,New,Dhaka,2022-08-07
7285,Fariha Jahan,Regular,Dhaka,2020-06-24
41320,Marzina Mukherjee,Regular,Chittagong,2020-08-18
26937,Nasrin Halder,Regular,Dhaka,2022-04-14
49196,Eric White,Corporate,Dhaka,2020-07-03
4459,Elias Banerjee,Regular,Dhaka,2022-02-25
43978,Ryan Thomas,New,Dhaka,2020-06-22
30542,Kathleen Hernandez,New,Dhaka,2020-07-12
6879,Jasmin Shah,Premium,Dhaka,2020-04-04
27164,Dina Islam Chowdhury,Premium,Chittagong,2022-03-07
6136,Obaid Tareq,Regular,Dhaka,2020-03-15
29137,Lubna Banerjee,New,France,2022-07-08
20386,John Hernandez,Regular,UK,2020-09-05
45197,Sathi Sultana,Regular,Dhaka,2021-09-30
10149,Rubel Ganguly,Premium,Dhaka,2020-06-02
41028,Vivek Mustafa,Corporate,Dhaka,2021-09-30
43942,Most. Israt Jahan,Regular,Chittagong,2020-08-04
5689,Ashraful Mazumdar,New,Dhaka,2020-03-19
35729,Sabita Dutta,Corporate,Dhaka,2023-02-20
13530,Rony Sultana,New,Dhaka,2021-01-09
20602,Sakib Tariq Mridha,New,Dhaka,2020-02-26
43761,Al Sen Bepari,Regular,USA,2020-05-14
38213,Farhana Ferdous Hasan,Regular,Khulna,2020-10-25
47302,Zebun Uddin,Premium,Chittagong,2021-08-19
4931,Yar Azad,Regular,Dhaka,2021-06-09
10979,Barbara Reddy,Regular,India,2021-05-29
23559,Liton Suman Akter,Regular,Dhaka,2020-05-22
39718,Zahir Banerjee,Regular,Chittagong,2020-09-02
39405,Asif Dutta Bibi,New,Chittagong,2021-10-05
29720,Naim Jony Khan,Regular,Dhaka,2020-01-21
35305,Mitu Khondokar,New,Chittagong,2021-02-15
11243,Aziz Nahar Miah,Regular,Dhaka,2020-02-28
8457,Chandan Sarker,New,Chittagong,2020-01-03
38906,Omar Farooq,New,Dhaka,2022-08-27
8174,Gani Miah,Regular,Dhaka,2021-04-03
16518,Pintu Biswas,Regular,Dhaka,2020-06-19
35491,Frank Walker,New,Rangpur,2023-01-26
28339,Sahana Hasan,Regular,Dhaka,2021-01-14
12856,Opu Sentu Begum,Regular,Chittagong,2020-12-28
11378,Dilruba Akter Sen,Regular,Sylhet,2020-02-29
24915,Shuvo Shahid Biswas,Regular,Dhaka,2020-07-21
20012,Liza Debnath,Regular,Dhaka,2020-05-11
46766,Brenda Adams,Regular,Rajshahi,2021-10-15
31278,Runa Hasan Kazi,New,Dhaka,2020-01-15
12289,Anna Menon,Regular,Australia,2021-07-23
13521,Shamima Mahbub Kazi,New,Dhaka,2022-04-10
44175,Larry Wright,Regular,Dhaka,2020-04-15
1482,Feroza Shah,New,Sylhet,2021-05-04
4876,Zaman Kamal,Regular,Dhaka,2020-07-12
15482,Dorothy Hill,New,Canada,2020-06-13
277,Samira Akter,Regular,Dhaka,2021-04-10
10642,Meena Allen,New,USA,2020-07-08
47349,Bibi Khanam,New,Dhaka,2020-07-24
32360,Masud Begum,Regular,Chittagong,2022-02-11
8474,Sadika Nazia,Regular,Chittagong,2020-01-15
19850,Rekha Jones,Regular,Canada,2022-03-29
39450,Nasir Chatterjee,Regular,Chittagong,2022-07-27
43189,Dina Mohammed Debnath,New,Dhaka,2020-04-29
9281,Jahanara Hossain Uddin,New,Chittagong,2020-08-20
20597,Al Bhuiyan,New,Rajshahi,2020-10-17
15250,Samia Mosharaf Mollah,Regular,Dhaka,2020-03-01
8648,Khorshed Bhuiyan,New,Sylhet,2020-04-22
42588,Jeba Jahan,New,Dhaka,2020-08-28
9519,Arif Sarkar,Regular,Rajshahi,2022-10-25
36560,Melissa Shah,Regular,Dhaka,2020-03-13
45540,Mosharaf Arif Rani,New,Dhaka,2023-12-17
6521,Karim Roy,Regular,Chittagong,2020-03-13
38767,Fatema Momin Ahmed,Regular,Chittagong,2020-07-11
23346,Pintu Raju Chowdhury,Regular,Dhaka,2020-10-11
698,Razia Majumdar,New,Rangpur,2020-12-06
6005,Esrak Tareq,Regular,Dhaka,2020-08-10
23121,Opu Mollah,Regular,Dhaka,2020-01-23
9792,Shabnam Rashid,New,Dhaka,2020-08-13
35188,Palash Ganguly Karim,Regular,Dhaka,2022-03-07
2392,Eva Halder,Regular,Dhaka,2020-12-17
42548,Liton Debnath Rahman,Regular,Chittagong,2020-07-31
31511,Rintu Liton Basak,Premium,Dhaka,2020-08-28
2538,Dhrubo Chatterjee,Regular,Chittagong,2020-10-09
8645,Ahsan Bibi Banerjee,New,Dhaka,2021-09-15
18278,Mithu Mondal Haider,Corporate,Chittagong,2020-10-11
38490,Naim Khatun,New,Chittagong,2022-05-23
5311,Mahin Dey,Regular,Dhaka,2023-10-18
304,Shaan Sadia,Regular,Dhaka,2020-02-17
6236,Shafiqul Nabi,Regular,Rajshahi,2021-10-26
34380,Jamal Mahbub Roy,Regular,Chittagong,2021-07-14
38497,Nasir Mia,New,Dhaka,2020-06-09
6712,Nazia Haque,Regular,Dhaka,2022-01-03
11883,Firoza Majumder,Regular,Sylhet,2020-02-06
14234,Rina Biswas Sarker,Regular,Dhaka,2020-01-08
13492,Zahir Parvin,New,Dhaka,2020-08-25
35882,Iqbal Saha,Regular,Dhaka,2021-12-16
36696,Nasir Akash Bhowmik,Regular,UK,2020-05-07
48242,Opu Akash Ahmed,Regular,Dhaka,2021-01-23
34626,Dina Bhuiyan,New,Dhaka,2020-01-11
21152,Maksuda Monir Sheikh,Regular,Dhaka,2022-11-07
2743,Emran Islam,Regular,Rajshahi,2022-01-02
37094,Liton Yeasmin Gazi,Premium,Dhaka,2020-01-17
37112,Fahim Hasan Basak,Regular,Chittagong,2020-04-29
2772,Shuchi Chowdhury,Regular,Dhaka,2021-08-03
16185,Mousumi Paul,New,Chittagong,2021-09-15
36291,Fahim Haider Hossain,Regular,Dhaka,2020-05-31
7640,Mahmudul Alam,Regular,Chittagong,2020-11-13
2326,Kashif Khan,Corporate,Chittagong,2020-11-26
47490,Jannat Majumder Nahar,Regular,Dhaka,2020-02-26
42923,Mst. Talukder Hasan,Regular,Chittagong,2020-03-18
8813,Babul Talukder,New,Dhaka,2020-02-11
47692,Noyon Pintu Ahmed,New,Dhaka,2020-05-24
47617,Hasan Patwary,Regular,Chittagong,2023-10-30
35043,Sadia Karim,Regular,Dhaka,2020-07-21
13005,Masud Sheikh Sheikh,Regular,Chittagong,2020-02-15
30757,Sujon Rani,New,Dhaka,2022-05-20
37742,Mizan Nahar,Regular,France,2020-01-07
11497,Rubina Sohel Bhuiyan,Premium,Dhaka,2020-07-12
28083,Sadek Biswas,Regular,Dhaka,2021-12-12
21238,Momtaz Ali,Regular,Dhaka,2020-03-19
19875,Monira Ghosh Sarkar,Regular,Chittagong,2020-03-18
8984,Khorshed Das,Regular,Dhaka,2020-08-23
43017,Syed Joy Sen,New,Dhaka,2021-07-21
40271,Nazrul Chowdhury,Regular,Dhaka,2020-03-23
6303,Liza Reza,Regular,Dhaka,2023-07-06
24001,Sujon Chowdhury,Regular,Dhaka,2021-08-08
25524,Gulzar Hossain,Regular,Dhaka,2021-04-22
22097,Mintu Ali Mollah,Regular,Dhaka,2020-09-26
23825,Suman Dewan Banerjee,New,Dhaka,2023-01-06
8204,Ruma Chowdhury,Regular,Dhaka,2020-04-02
17628,Sohel Mondal,Regular,Dhaka,2021-12-11
38244,Mintu Majumder Rahman,Regular,Chittagong,2022-02-13
47705,Afroza Banerjee,Regular,Dhaka,2020-08-26
9831,Miss Chakraborty Barman,Regular,Dhaka,2022-05-01
3133,Shamila Nazia,Corporate,Chittagong,2020-02-06
17534,Salma Chatterjee,Premium,Dhaka,2021-08-14
38942,Sanika Guha,Regular,Sylhet,2020-03-10
38078,Afzal Bari,Regular,Dhaka,2023-05-29
41829,George Green,Regular,Dhaka,2020-09-13
14305,Abdul Shimul Chowdhury,Regular,Dhaka,2020-06-04
27300,Zia Biswas,Corporate,Germany,2021-10-31
28327,Sadek Rashid,Regular,Dhaka,2020-09-05
37936,Anna Iyer,Regular,Dhaka,2020-03-31
41491,Shahana Zahir Paul,Regular,Dhaka,2020-05-23
31018,Charan Roy,Regular,Chittagong,2021-11-19
33500,Tisha Islam,Regular,Dhaka,2021-03-31
21296,Fahim Karim,Regular,Chittagong,2020-04-10
